panel,scenario,tier,year,entity,origin_region,destination_region,region,role,metric,value,x_value,y_value,minimum,maximum,unit,source_type,style
c,S1,mid,2030,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2035,,,,NC,,regional_demand_met_pct,84.23511741006132,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2035,,,,EC,,regional_demand_met_pct,51.9054478985588,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2035,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2035,,,,SC,,regional_demand_met_pct,46.26020054727757,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2035,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2035,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2040,,,,NC,,regional_demand_met_pct,81.75776553103451,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2040,,,,EC,,regional_demand_met_pct,50.07909554663965,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2040,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2040,,,,SC,,regional_demand_met_pct,42.62242412980704,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2040,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2040,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2045,,,,NC,,regional_demand_met_pct,79.72161065420504,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2045,,,,EC,,regional_demand_met_pct,48.07106324030841,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2045,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2045,,,,SC,,regional_demand_met_pct,38.89499779320309,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2045,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2045,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2050,,,,NC,,regional_demand_met_pct,77.79855001255771,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2050,,,,EC,,regional_demand_met_pct,46.23598933942325,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2050,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2050,,,,SC,,regional_demand_met_pct,34.85399624602812,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2050,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2050,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2055,,,,NC,,regional_demand_met_pct,76.4014819343034,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2055,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2055,,,,EC,,regional_demand_met_pct,46.12089616299665,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2055,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2055,,,,SC,,regional_demand_met_pct,31.75452439260595,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2055,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2055,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2060,,,,NC,,regional_demand_met_pct,75.33301414497022,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2060,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2060,,,,EC,,regional_demand_met_pct,46.02616696016457,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2060,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2060,,,,SC,,regional_demand_met_pct,29.2803780287974,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2060,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,mid,2060,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2025,,,,NC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2025,,,,EC,,regional_demand_met_pct,61.41857230236428,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2025,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2025,,,,SC,,regional_demand_met_pct,76.03482334718555,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2025,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2025,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2030,,,,NC,,regional_demand_met_pct,79.45351248930515,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2030,,,,EC,,regional_demand_met_pct,46.22328709497455,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2030,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2030,,,,SC,,regional_demand_met_pct,36.21850448619331,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2030,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2030,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2035,,,,NC,,regional_demand_met_pct,77.65681744910714,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2035,,,,EC,,regional_demand_met_pct,46.08085339124633,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2035,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2035,,,,SC,,regional_demand_met_pct,32.31937815296765,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2035,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2035,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2040,,,,NC,,regional_demand_met_pct,76.42955447146127,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2040,,,,EC,,regional_demand_met_pct,46.03786458205503,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2040,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2040,,,,SC,,regional_demand_met_pct,30.495741278287337,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2040,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2040,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2045,,,,NC,,regional_demand_met_pct,75.44530416921012,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2045,,,,EC,,regional_demand_met_pct,45.98332482697047,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2045,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2045,,,,SC,,regional_demand_met_pct,28.72332887698641,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2045,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2045,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2050,,,,NC,,regional_demand_met_pct,74.54740010006668,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2050,,,,EC,,regional_demand_met_pct,39.80046237061995,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2050,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2050,,,,SC,,regional_demand_met_pct,26.409590217907656,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2050,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2050,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2055,,,,NC,,regional_demand_met_pct,73.94933593861428,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2055,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2055,,,,EC,,regional_demand_met_pct,33.41663028321876,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2055,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2055,,,,SC,,regional_demand_met_pct,22.629464534785924,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2055,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2055,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2060,,,,NC,,regional_demand_met_pct,73.55588907539303,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2060,,,,NE,,regional_demand_met_pct,90.66251983998556,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2060,,,,EC,,regional_demand_met_pct,26.910020100684743,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2060,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2060,,,,SC,,regional_demand_met_pct,20.09502932194413,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2060,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S1,high,2060,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2025,,,,NC,,regional_demand_met_pct,99.99076750147036,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2025,,,,EC,,regional_demand_met_pct,94.16548907710592,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2025,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2025,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2030,,,,NC,,regional_demand_met_pct,99.99928292288328,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2030,,,,EC,,regional_demand_met_pct,78.11491233989844,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2030,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2030,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2030,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2035,,,,NC,,regional_demand_met_pct,99.99992643984324,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2035,,,,EC,,regional_demand_met_pct,76.21592219825786,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2035,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2035,,,,SC,,regional_demand_met_pct,84.45606311606818,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2035,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2040,,,,NC,,regional_demand_met_pct,99.9999125811559,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2040,,,,EC,,regional_demand_met_pct,75.57938020261004,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2040,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2040,,,,SC,,regional_demand_met_pct,71.84671784772489,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2040,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2045,,,,NC,,regional_demand_met_pct,99.99993520190338,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2045,,,,EC,,regional_demand_met_pct,67.75126476294008,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2045,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2045,,,,SC,,regional_demand_met_pct,62.76288400296974,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2045,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2050,,,,NC,,regional_demand_met_pct,99.9999467695372,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2050,,,,EC,,regional_demand_met_pct,65.42522145673672,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2050,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2050,,,,SC,,regional_demand_met_pct,55.15269275124992,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2050,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2055,,,,NC,,regional_demand_met_pct,98.94063166542752,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2055,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2055,,,,EC,,regional_demand_met_pct,62.12392230464592,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2055,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2055,,,,SC,,regional_demand_met_pct,49.93851243435893,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2055,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2060,,,,NC,,regional_demand_met_pct,96.48924161257042,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2060,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2060,,,,EC,,regional_demand_met_pct,59.734254729891134,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2060,,,,CC,,regional_demand_met_pct,99.9999607795993,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2060,,,,SC,,regional_demand_met_pct,46.14456706695498,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2060,,,,SW,,regional_demand_met_pct,99.99995569073508,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,low,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,mid,2025,,,,NC,,regional_demand_met_pct,99.99968559008904,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,mid,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,mid,2025,,,,EC,,regional_demand_met_pct,79.07180037105483,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S2,mid,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
