管段ID,管道名称,起点节点,终点节点,年份,设计输量_万吨年,同管道运输任务_万吨,同管道运输任务_t,同管道利用率,同管道负荷等级,全网连通运输任务_万吨,全网连通运输任务_t,全网连通利用率,全网连通负荷等级,同管道下游节点数,全网下游节点数,投产年份,管段方向,端点补齐说明,管输折算系数
S103,甬台温成品油管道,算山,宁海,2030,460.0,283.0558264930157,2830558.2649301565,0.6153387532456862,中负荷,283.0558264930157,2830558.2649301565,0.6153387532456862,中负荷,4,4,2018,算山首站/浙江宁波 → 宁海分输站,,0.21929489312989234
S086,安庆-亳州成品油管道,安庆,合肥,2030,410.0,271.38065087196827,2713806.5087196827,0.6619040265169958,中负荷,337.10360093055544,3371036.009305555,0.8222039047086718,高负荷,4,6,2016,安徽安庆 → 安徽合肥,,0.21929489312989234
S073,长岭-郴州成品油管道,七里山,汨罗,2030,560.0,266.5536618432816,2665536.618432816,0.47598868186300286,低负荷,408.58111046168665,4085811.1046168655,0.7296091258244405,中负荷,6,8,2014,七里山站 → 汨罗站,,0.21929489312989234
S074,长岭-郴州成品油管道,汨罗,长沙,2030,538.0,266.5536618432816,2665536.618432816,0.49545290305442674,低负荷,408.58111046168665,4085811.1046168655,0.7594444432373357,中负荷,5,7,2014,汨罗站 → 长沙站,,0.21929489312989234
S112,鲁皖一期管道,济南,泰安,2030,655.0,259.4110635475273,2594110.6354752732,0.3960474252634005,低负荷,259.4110635475273,2594110.6354752732,0.3960474252634005,低负荷,7,7,2005,济南站 → 泰安站,,0.21929489312989234
S043,钦南柳成品油管道,钦州,南宁,2030,500.0,251.46038348321366,2514603.834832136,0.5029207669664273,中负荷,816.7466987322258,8167466.987322258,1.6334933974644517,超过设计输量,2,11,2018,钦州 → 南宁,,0.21929489312989234
S134,洛驻管道,巩义,郑州,2030,820.0,249.26554647859138,2492655.4647859135,0.30398237375437975,低负荷,919.2744122931368,9192744.122931369,1.121066356455045,超过设计输量,4,13,2007,巩义 → 郑州,,0.21929489312989234
S135,洛驻管道,郑州,许昌,2030,820.0,249.26554647859138,2492655.4647859135,0.30398237375437975,低负荷,308.28914733319147,3082891.4733319147,0.37596237479657496,低负荷,3,4,2007,郑州 → 许昌,,0.21929489312989234
S064,珠三角成品油管网,黄埔,南沙,2030,300.0,239.72514445274044,2397251.4445274044,0.7990838148424682,中负荷,239.72514445274044,2397251.4445274044,0.7990838148424682,中负荷,3,3,2006,黄埔 → 南沙,,0.21929489312989234
S113,鲁皖一期管道,泰安,曲阜,2030,655.0,237.7122781227578,2377122.781227578,0.36291950858436306,低负荷,237.7122781227578,2377122.781227578,0.36291950858436306,低负荷,6,6,2005,泰安站 → 曲阜站,,0.21929489312989234
S114,鲁皖一期管道,曲阜,枣庄,2030,655.0,237.7122781227578,2377122.781227578,0.36291950858436306,低负荷,237.7122781227578,2377122.781227578,0.36291950858436306,低负荷,4,4,2005,曲阜站 → 枣庄站,,0.21929489312989234
S065,珠三角成品油管网,黄埔,惠州,2030,350.0,218.22747373488485,2182274.7373488485,0.6235070678139567,中负荷,218.22747373488485,2182274.7373488485,0.6235070678139567,中负荷,2,2,2006,黄埔 → 惠州,,0.21929489312989234
S054,西南成品油管网（南线）,南宁,长坡,2030,800.0,204.33475467454036,2043347.546745404,0.2554184433431754,低负荷,267.233764410916,2672337.6441091606,0.33404220551364505,低负荷,3,4,2012,南宁 → 长坡,,0.21929489312989234
S087,安庆-亳州成品油管道,合肥,淮南,2030,270.0,197.94407930057554,1979440.7930057556,0.7331262196317613,中负荷,235.03220142565382,2350322.0142565384,0.870489634909829,高负荷,3,4,2016,安徽合肥 → 安徽淮南,,0.21929489312989234
S104,甬台温成品油管道,宁海,临海,2030,460.0,195.9335598727468,1959335.5987274675,0.42594252146249306,低负荷,195.9335598727468,1959335.5987274675,0.42594252146249306,低负荷,3,3,2018,宁海分输站 → 临海分输泵站,,0.21929489312989234
S121,鲁皖二期管道（西线）,济南,聊城,2030,820.0,166.6430492591091,1666430.492591091,0.20322323080379157,低负荷,1383.219559904199,13832195.599041991,1.6868531218343892,超过设计输量,3,24,2009,济南站 → 聊城站,,0.21929489312989234
S082,九江-赣州成品油管道,南昌,吉安长塘,2030,240.0,164.17434906900246,1641743.4906900246,0.6840597877875102,中负荷,164.17434906900246,1641743.4906900246,0.6840597877875102,中负荷,3,3,2016,南昌分输泵站 → 吉安长塘站,,0.21929489312989234
S088,安庆-亳州成品油管道,淮南,阜阳,2030,140.0,160.47513316472725,1604751.3316472725,1.1462509511766232,超过设计输量,160.47513316472725,1604751.3316472725,1.1462509511766232,超过设计输量,2,2,2016,安徽淮南 → 安徽阜阳,,0.21929489312989234
S115,鲁皖一期管道,枣庄,徐州,2030,655.0,160.35469027352477,1603546.9027352477,0.24481632102828207,低负荷,160.35469027352477,1603546.9027352477,0.24481632102828207,低负荷,2,2,2005,枣庄站 → 徐州站,,0.21929489312989234
S095,苏北成品油管道,南京(扬子,泰州(泰州,2030,545.0,158.74640432956357,1587464.0432956358,0.29127780610929094,低负荷,158.74640432956357,1587464.0432956358,0.29127780610929094,低负荷,1,1,2015,江苏南京(扬子首站) → 江苏泰州(泰州末站),,0.21929489312989234
S040,云南成品油管网（安曲线）,安宁,寻甸,2030,323.0,157.44370486966307,1574437.0486966309,0.4874418107419909,低负荷,157.44370486966307,1574437.0486966309,0.4874418107419909,低负荷,3,3,2017,安宁 → 寻甸,,0.21929489312989234
S041,云南成品油管网（安曲线）,寻甸,曲靖,2030,155.0,157.44370486966307,1574437.0486966309,1.015765837868794,超过设计输量,157.44370486966307,1574437.0486966309,1.015765837868794,超过设计输量,1,1,2017,寻甸 → 曲靖,,0.21929489312989234
S048,西南成品油管网（北线）,贵阳,曲靖,2030,800.0,157.44370486966307,1574437.0486966309,0.19680463108707882,低负荷,157.44370486966307,1574437.0486966309,0.19680463108707882,低负荷,1,1,2005,贵阳 → 曲靖,,0.21929489312989234
S057,西南成品油管网（南线）,长坡,曲靖,2030,800.0,157.44370486966307,1574437.0486966309,0.19680463108707882,低负荷,157.44370486966307,1574437.0486966309,0.19680463108707882,低负荷,1,1,2012,长坡 → 曲靖,,0.21929489312989234
S067,珠三角成品油管网,惠州,梅州,2030,120.0,156.41845470183532,1564184.5470183531,1.3034871225152942,超过设计输量,156.41845470183532,1564184.5470183531,1.3034871225152942,超过设计输量,1,1,2015,惠州 → 梅州,,0.21929489312989234
S136,洛驻管道,许昌,漯河,2030,820.0,149.97379930516846,1499737.9930516847,0.18289487720142494,低负荷,208.99740015976857,2089974.0015976857,0.2548748782436202,低负荷,2,3,2007,许昌 → 漯河,,0.21929489312989234
S122,鲁皖二期管道（西线）,聊城,濮阳,2030,820.0,148.4829692247746,1484829.692247746,0.18107679173753,低负荷,1365.0594798698646,13650594.798698647,1.6647066827681276,超过设计输量,2,23,2009,聊城站 → 濮阳站,,0.21929489312989234
S099,浙赣成品油管道,算山,龙游,2030,760.0,147.26887771123802,1472688.7771123804,0.19377483909373425,低负荷,214.06355355918012,2140635.535591801,0.2816625704726054,低负荷,2,3,2013,算山首站/浙江宁波 → 龙游,,0.21929489312989234
S075,长岭-郴州成品油管道,长沙,湘潭,2030,385.0,147.13202465797764,1471320.2465797765,0.38216110300773415,低负荷,289.15947327638264,2891594.7327638264,0.7510635669516432,中负荷,4,6,2014,长沙站 → 湘潭站,,0.21929489312989234
